LOB	Business Area	Scope Item ID	Description	Solution Activity (Hierarchy)	Fiori App or Transaction Title	Fiori App or Transaction ID	Business Role Description	Business Role ID
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	    Single Plant Setup				
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Create a Maintenance Order	Create Maintenance Order 	EAMS_WDA_ORDNTF_OIF	Maintenance Planner	SAP_BR_MAINTENANCE_PLANNER
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Create Purchase Order Without Hierarchy	Create Purchase Order 	ME21N	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Receive at Base	Process Receipts - Stock and Non-stock items 	F5316	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Receive at Base	Manage Logistics - Supplier Items 	F5082	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Issue to Order	Manage Logistics - Supplier Items 	F5082	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	    Receive Supplier Item at Remote				
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Process Receipt	Process Receipts - Stock and Non-stock items 	F5316	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Complete Open Warehouse Tasks	Manage Logistics - Supplier Items 	F5082	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	    Transfer Supplier Items to Another Remote				
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Initiate Transfer	Initiate Transfer 	F6664	Supply Chain Analyst (IOG)	SAP_BR_SC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Initiate Transfer	Manage Logistics - Supplier Items 	F5082	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Transfer Approval (Optional)				
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Cancel Transfer (Optional)	Initiate Transfer 	F6664	Supply Chain Analyst (IOG)	SAP_BR_SC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Perform Transfer	Initiate Returns - By product 	F4252	Warehouse Clerk (IOG)	SAP_BR_WAREHOUSE_CLERK_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Perform Transfer	Manage Logistics - Supplier Items 	F5082	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Receive Transferred Items	Process Cross-Plant Receipts 	F4713	Warehouse Clerk (IOG)	SAP_BR_WAREHOUSE_CLERK_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	    Process Return for Supplier Items				
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Initiate Returns by Order (Optional)	Process Cross-Plant Receipts 	F4713	Warehouse Clerk (IOG)	SAP_BR_WAREHOUSE_CLERK_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Initiate Returns by Order (Optional)	Initiate Returns - By order 	F4682	Warehouse Clerk (IOG)	SAP_BR_WAREHOUSE_CLERK_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Initiate Returns by Order (Optional)	Initiate Returns - By product 	F4252	Warehouse Clerk (IOG)	SAP_BR_WAREHOUSE_CLERK_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Initiate Return by Product	Process Cross-Plant Receipts 	F4713	Warehouse Clerk (IOG)	SAP_BR_WAREHOUSE_CLERK_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Initiate Return by Product	Initiate Returns - By product 	F4252	Warehouse Clerk (IOG)	SAP_BR_WAREHOUSE_CLERK_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Create Additional Handling Units (Optional)	Initiate Returns - By product 	F4252	Warehouse Clerk (IOG)	SAP_BR_WAREHOUSE_CLERK_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Complete Open Warehouse Tasks	Process Warehouse Tasks 	F4595	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Enter Load Quantity and Dispatch	Initiate Returns - By product 	F4252	Warehouse Clerk (IOG)	SAP_BR_WAREHOUSE_CLERK_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	        Enter Load Quantity and Dispatch	Manage Logistics - Supplier Items 	F5082	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	    Receive Returned Supplier Items at Base	Process Cross-Plant Receipts 	F4713	Warehouse Clerk (IOG)	SAP_BR_WAREHOUSE_CLERK_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	    Return to Supplier for Self-sufficient Plants	Manage Logistics - Supplier Items 	F5082	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	    Track Milestone Completion in Fieldglass				
Solutions for Specific Industries	Oil and Gas	4AH	Field Logistics Planning and Execution - Supplier Items	    Renew Rentals	Manage Purchase Requisitions - Professional 	F2229	Purchaser	SAP_BR_PURCHASER
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	    Production Allocation				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	        Procedure for Oil Scenario				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Field ID				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Reservoir ID	Create Reservoir 	O3U_RES1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Platform ID	Create Platform 	O3U_PF1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Well ID				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Well Completion ID				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Measurement Point ID	Create Measurement Point 	O3U_MP1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Well Completion Dated	Create Well Completion Dated 	O3U_WCD1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create MP Transporter X-Ref				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Delivery Network	Create Delivery Network 	O3U_DN1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Delivery Network Measurement Group	Create DN Measurement Group 	O3U_DMG1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Delivery Network Dated	Create Delivery Network Dated 	O3U_DND1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Delivery Network Downstream Node	Create Delivery Network Link 	O3U_DNND1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Delivery Network Allocation Profile	Create Delivery Network Allocation Profile 	O3U_DNAP1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Measurement Point Allocation Profile	Create Measurement Point Allocation Profile 	O3U_MPAP1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create DN Theoretical Calculation Method				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Measurement Point Volumes	Create Measurement Point Volumes 	O3U_MPVL1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Well Test	Create Well Test 	O3U_WLTS1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Run Production Allocation				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	        Procedure for Gas Scenario				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Field ID				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Reservoir ID	Create Reservoir 	O3U_RES1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Platform ID	Create Platform 	O3U_PF1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Well ID				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Well Completion ID	Create Well Completion 	O3U_WC1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Well Completion Dated				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Measurement Point ID	Create Measurement Point 	O3U_MP1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Measurement Point Dated	Create Measurement Point Dated 	O3U_MPD1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create MP Transporter X-Ref				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Delivery Network	Create Delivery Network 	O3U_DN1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Delivery Network Measurement Group	Create DN Measurement Group 	O3U_DMG1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Delivery Network Dated	Create Delivery Network Dated 	O3U_DND1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Delivery Network Downstream Node	Create Delivery Network Link 	O3U_DNND1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Delivery Network Allocation Profile	Create Delivery Network Allocation Profile 	O3U_DNAP1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Measurement Point Allocation Profile	Create Measurement Point Allocation Profile 	O3U_MPAP1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create DN Theoretical Calculation Method				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Measurement Point Volumes	Create Measurement Point Volumes 	O3U_MPVL1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Well Test	Create Well Test 	O3U_WLTS1	Hydrocarbon Analyst (IOG)	SAP_BR_HC_ANALYST_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Run Production Allocation				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	    Maintain Ownership				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	        Procedure for Oil Scenario				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Maintain Customer Master Data (required for Oil Scenario and Gas Scenario)	Maintain Business Partner 	BP	Accounts Payable Accountant	SAP_BR_AP_ACCOUNTANT
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Maintain Vendor Master Data (required for Oil Scenario and Gas Scenario)	Maintain Business Partner 	BP	Accounts Payable Accountant	SAP_BR_AP_ACCOUNTANT
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA JVA Companies (For Nonâ€“JVA Systems)				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA Partner for JVA (For Nonâ€“JVA Systems)				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA Joint Venture Master Data (For Nonâ€“JVA Systems)				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA Venture Extension				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA Base DOI (dated)				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Change PRA DOI Details (dated)				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA DOI Details (Dated)				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA Bearer Group				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Change PRA DOI Details (dated)				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Approve PRA Base DOI				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA DOI Accounting				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create DOI Cross Reference	DOI to MP/WC Xref 	O3UCA_DOIXREF	Division Order Manager (IOG)	SAP_BR_DO_MANAGER_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Owner Transfer Request				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Execute Owner Transfer Request				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	        Procedure for Gas Scenario				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA JVA Companies (For Nonâ€“JVA Systems)				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA Partner for JVA (For Nonâ€“JVA Systems)				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA Joint Venture Master Data (For Nonâ€“JVA Systems)				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA Base DOI (dated)				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA Venture Extension				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA DOI Details (dated)				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA Bearer Group				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Change PRA DOI Details (dated)				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Approve PRA Base DOI				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create PRA DOI Accounting				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Unit to Tract Participation				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Change Joint Venture				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create DOI Cross Reference	DOI to MP/WC Xref 	O3UCA_DOIXREF	Division Order Manager (IOG)	SAP_BR_DO_MANAGER_IOG
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	    Contractual Allocation / Balancing				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	        Procedure for Oil Scenario				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Maintain CA method for the Delivery Network				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Oil Contracts				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create MP/WC and Contract Cross-reference				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Run CA Process for Oil Network				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	        Procedure for Gas Scenario				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Maintain CA Method for Gas Network				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Gas Contracts				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create MP/WC and Contract Cross-reference				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Marketing Group Assignment				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Build and Refresh Network Template				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Update Contract Quantities by Sales Point				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create SPF Statement Volumes for Residue Gas and NGLs				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Run Contractual Allocation for Gas Network				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	        Procedure for Gas balancing Statements				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Gas Balancing Statements Master data set up and Generation				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	    Valuation and Revenue Distribution				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	        Procedure for Oil Scenario				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Enable Valuation Run in the Delivery Network				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Valuation Formula Header for Oil				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Valuation Formula Details for Oil				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Valuation Formula Header for Settlement				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Valuation Formula Details for Settlement Diversity for Oil				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Valuation Formula Header for Condensate				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Valuation Formula Header for Settlement Diversity for Condensate				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Valuation Formula Details for Settlement Diversity for Condensate				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Valuation Cross References for Oil & Condensate				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Settlement Diversity Using Oil & Condensate Formula				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Pricing Records				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create External Marketing Costs				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Run Valuation for Oil Network				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	        Procedure for Gas Scenario				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Enable Valuation Run for Gas Network				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Valuation Formula Header for Residue Gas				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Valuation Formula Details for Residue Gas				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Valuation Formula Header for NGL				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Valuation Formula Details for NGL				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Valuation Cross References for Residue Gas and NGL				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Settlement Diversity for Residue Gas and NGL				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create Pricing Records				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Create External Marketing Costs				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	            Run Valuation for Gas Network				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	    Finance Processing				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	    Payment Processing				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	    Tax Reporting				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	    Royalty Reporting				
Solutions for Specific Industries	Oil and Gas	5NM	Revenue Accounting - Oil and Gas Production	    ONRR Reporting				
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	    Create a Maintenance Order	Create Maintenance Order 	EAMS_WDA_ORDNTF_OIF	Maintenance Planner	SAP_BR_MAINTENANCE_PLANNER
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	    Create a Network Order (Without WBS Element)	Project Builder 	CJ20N	Project Logistics Controller	SAP_BR_PROJ_LOG_CONTROLLER
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	    Create a Network Order (With WBS Element)	Project Builder 	CJ20N	Project Logistics Controller	SAP_BR_PROJ_LOG_CONTROLLER
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	    Create Purchase Order	Create Purchase Order - Advanced 	ME21N	Purchaser	SAP_BR_PURCHASER
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	        Approve Purchase Order (Optional)	My Inbox - All Items 	F5331	Administrator - Enterprise Contract Management	SAP_BR_ADMINISTRATOR_LCM
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	    Create Confirmation and Advance Shipping Notice (ASN) in SAP Ariba (Optional)				
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	    Update Non-Stock Details (Optional)	Manage Logistics - Supplier Items 	F5082	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	    Receive Non-stock Items at Base				
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	        Process the Receipt	Process Receipts - Stock and Non-stock items 	F5316	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	        Process the Receipt	Manage Logistics - Supplier Items 	F5082	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	        Post Partial Goods Receipt at Base (Optional)	Process Receipts - Stock and Non-stock items 	F5316	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	        Review Outbound Delivery w/o Reference	Manage Logistics - Supplier Items 	F5082	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	        Review Warehouse Tasks	Manage Logistics - Supplier Items 	F5082	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	        Add Attachments (Optional)	Manage Logistics - Supplier Items 	F5082	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	        Goods Receipt Reversal (Optional)	Process Receipts - Stock and Non-stock items 	F5316	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	        Move to Stock at Base (Optional)	Manage Logistics - Supplier Items 	F5082	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
Solutions for Specific Industries	Oil and Gas	5OM	Field Logistics Planning and Execution - Direct Procurement	    Review Item Status in Overview Dashboard (Optional)	Receipts and Returns Overview 	F5479	Receiving Specialist (IOG)	SAP_BR_RCVG_SPECIALIST_IOG
