LOB	Business Area	Scope Item ID	Description	Solution Activity (Hierarchy)	Fiori App or Transaction Title	Fiori App or Transaction ID	Business Role Description	Business Role ID
Sourcing and Procurement	Invoice Management	22Z	Procurement of Services	        Approve Service Entry Sheet				
Sourcing and Procurement	Invoice Management	22Z	Procurement of Services	            Option A: Approve Service Entry Sheet without Flexible Workflow	My Inbox - All Items 	F0862	Purchasing Manager	SAP_BR_PURCHASING_MANAGER
Sourcing and Procurement	Invoice Management	22Z	Procurement of Services	            Option B: Approve Service Entry Sheet with Flexible Workflow activated	My Inbox - All Items 	F0862	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Invoice Management	22Z	Procurement of Services	        Check Service Entry Sheet Details(Optional)	Manage Service Entry Sheets - Lean Services 	F2027	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Invoice Management	22Z	Procurement of Services	        Create Supplier Invoice	Create Supplier Invoice - Advanced 	MIRO	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Invoice Management	22Z	Procurement of Services	        Create Supplier Invoice	Create Supplier Invoice 	F0859	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	    SAP S/4HANA Cloud to SAP S/4HANA Cloud Integration				
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Create Purchase Order Manually	Create Purchase Order 	ME21N	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Review Purchase Order	Manage Purchase Orders 	F0842A	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Change Purchase Order (Optional)	Manage Purchase Orders 	F0842A	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Review Order Confirmation (Optional)	Manage Purchase Orders 	F0842A	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Review Shipping Notification (Optional)	Manage Purchase Orders 	F0842A	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Review Supplier Invoice				
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Create Return Purchase Order (Optional)	Create Purchase Order 	ME21N	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Review Return Order Confirmation (Optional)	Manage Purchase Orders 	F0842A	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Return Goods to Supplier (Optional)				
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Display Credit Memo (Optional)				
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	    SAP S/4HANA Cloud to Third Party Integration (Optional)				
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Create Purchase Order Manually	Create Purchase Order 	ME21N	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Review Purchase Order	Manage Purchase Orders 	F0842A	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Change Purchase Order (Optional)	Manage Purchase Orders 	F0842A	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Send Supplier Confirmation				
Sourcing and Procurement	Operational Procurement	2EJ	Integration of Procurement with External Suppliers	        Review the Supplier Confirmation				
Sourcing and Procurement	Invoice Management	2LG	Supplier Consignment	    Create Purchase Order	Manage Purchase Orders 	F0842A	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Invoice Management	2LG	Supplier Consignment	    Approve Purchase Order (Optional)	My Inbox - All Items 	F0862	Purchasing Manager	SAP_BR_PURCHASING_MANAGER
Sourcing and Procurement	Invoice Management	2LG	Supplier Consignment	    Post Goods Receipt	Post Goods Receipt for Purchasing Document 	F0843	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Sourcing and Procurement	Invoice Management	2LG	Supplier Consignment	    Post Goods Receipt	Post Goods Movement 	MIGO	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Sourcing and Procurement	Invoice Management	2LG	Supplier Consignment	    Transfer Stock	Transfer Stock - In-Plant 	F1061	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Sourcing and Procurement	Invoice Management	2LG	Supplier Consignment	    Transfer Posting from Vendor Consigned Stock to Own Stock	Post Goods Movement 	MIGO	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Sourcing and Procurement	Invoice Management	2LG	Supplier Consignment	    Invoice Receipt from Consignment Withdrawal				
Sourcing and Procurement	Invoice Management	2LG	Supplier Consignment	    Create Return NF of Non-Consumed Consignment Material	Post Goods Movement 	MIGO	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Sourcing and Procurement	Invoice Management	2LG	Supplier Consignment	        Schedule Supplier Invoice Jobs	Schedule Supplier Invoice Jobs - Advanced 	F1683	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Invoice Management	2LG	Supplier Consignment	    Check Supplier Invoice List (Optional)				
Sourcing and Procurement	Invoice Management	2LG	Supplier Consignment	    Create Supplier Invoice	Create Supplier Invoice - Advanced 	MIRO	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	    Central Purchase Contracts				
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Create Central Purchase Contracts and Distribution	Manage Central Purchase Contracts 	F3144	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Release Central Purchase Contract (Optional)	My Inbox - All Items 	F0862	Purchasing Manager	SAP_BR_PURCHASING_MANAGER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Display Central Purchase Contracts	Manage Central Purchase Contracts 	F3144	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Schedule Output for Central Purchase Contracts (Optional)	Schedule Output for Central Purchase Contracts 	F5429	Configuration Expert - Business Process Configuration	SAP_BR_BPC_EXPERT
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Check Source List - In Connected System				
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Create Follow-on Documents - In Connected System				
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Import Release Orders	Schedule Import of Release Orders	F3314	Configuration Expert - Business Process Configuration	SAP_BR_BPC_EXPERT
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Display Central Purchase Contract Release Order Information	Manage Central Purchase Contracts 	F3144	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Post Goods Receipt â€“ In Connected System				
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Create Supplier Invoice â€“ In Connected System				
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Renew Central Purchase Contracts	Manage Central Purchase Contracts 	F3144	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Block Central Purchase Contract Items	Manage Central Purchase Contracts 	F3144	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	    Mass Changes to Central Purchase Contracts	Mass Changes to Central Purchase Contracts 	F3792	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	    Monitor Central Purchase Contract Items (Optional)	Monitor Central Purchase Contract Items 	F3492	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	    Price History for Central Purchase Contract Items				
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Schedule Update of Price Details for Central Purchase Contracts	Schedule Update of Price Details for Central Purchase Contracts 	F5688	Configuration Expert - Business Process Configuration	SAP_BR_BPC_EXPERT
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Price History for Central Purchase Contract Items	Price History for Central Purchase Contract Items 	F5711	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	    Hierarchy Central Contracts				
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Create Hierarchy Central Contracts	Manage Central Purchase Contracts 	F3144	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Release Hierarchy Central Contract (Optional)	My Inbox - All Items 	F0862	Purchasing Manager	SAP_BR_PURCHASING_MANAGER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Display Subordinate Central Contracts	Manage Central Purchase Contracts 	F3144	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	    Versioning of Central Purchase Contracts				
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Create Central Purchase Contract	Manage Central Purchase Contracts 	F3144	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Release Central Purchase Contract (Optional)	My Inbox - All Items 	F0862	Purchasing Manager	SAP_BR_PURCHASING_MANAGER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Change Central Purchase Contracts	Manage Central Purchase Contracts 	F3144	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Display Version History in Central Purchase Contracts	Manage Central Purchase Contracts 	F3144	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	    Central Purchase Contracts with Commodity Pricing				
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Create Supplier	Manage Supplier Master Data 	F1053A	Master Data Specialist - Business Partner Data	SAP_BR_BUPA_MASTER_SPECIALIST
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Maintain Formula and Term for Commodity Pricing	Process Formula Assembly Components	CPE_FA_COND_RECORDS	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Create Central Purchase Contract	Manage Central Purchase Contracts 	F3144	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Review Central Purchase Contract Distribution	Manage Central Purchase Contracts 	F3144	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	    Detect and React to Situation (Optional)				
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Detect Critical Expiration of Central Contract Situation				
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        React to Critical Expiration of Central Contract Situation				
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        Detect Critical Central Contract Item Consumption Situation				
Sourcing and Procurement	Central Procurement	2ME	Central Purchase Contracts	        React to Critical Central Contract Item Consumption Situation				
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Open Guided Buying App (Optional)				
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Create Shopping Cart				
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Create Purchase Requisition	Display Purchase Requisitions 	ME5A	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Approve Shopping Cart				
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Update Purchase Requisition	Display Purchase Requisitions 	ME5A	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Create Reservation (Automated)				
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Display Shopping Cart				
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Post Goods Movement	Post Goods Movement 	MIGO	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Create Purchase Order (Automated)				
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	        Create Purchase Order (Manually)	Process Purchase Requisitions - Formerly Manage Purchase Requisitions 	F1048	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Display Shopping Cart				
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Create Service Entry Sheet	Manage Service Entry Sheets - Lean Services 	F2027	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Display Shopping Cart				
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Post Goods Receipt	Post Goods Receipt for Purchasing Document 	F0843	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Display Shopping Cart				
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Create Supplier Invoice	Create Supplier Invoice 	F0859	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Create Supplier Invoice	Create Supplier Invoice - Advanced 	MIRO	Asset Accountant	SAP_BR_AA_ACCOUNTANT
Sourcing and Procurement	Operational Procurement	2NV	Guided Buying Capability with SAP Ariba Buying	    Display Shopping Cart				
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Create Scheduling Agreement â€“ Subcontracting				
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	        Create Scheduling Agreement â€“ Direct / Without reference (Option 01)	Manage Purchase Scheduling Agreements 	F2179	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	        Create Scheduling Agreement with Purchase Requisition reference (Option 02)				
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	            Create Purchase Requisition	Create Purchase Requisition - Advanced 	ME51N	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	            Convert Purchase Requisition to Scheduling Agreement â€“ Subcontracting	Create Scheduling Agreement 	ME31L	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Approve Scheduling Agreement (Optional)	My Inbox - All Items 	F0862	Purchasing Manager	SAP_BR_PURCHASING_MANAGER
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Generate Delivery Schedule from MRP run (Optional)				
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	        Create Planned Independent Requirements	Maintain PIRs 	F3445	Production Planner	SAP_BR_PRODN_PLNR
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	        Schedule MRP Run	Schedule MRP Runs 	F1339	Production Planner	SAP_BR_PRODN_PLNR
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	        Evaluate Stock Requirement Situation	Monitor Material Coverage (Deprecated) - Net / Individual Segments 	F2101	Material Planner - External Procurement	SAP_BR_MATL_PLNR_EXT_PROC
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Maintain Delivery Schedule	Manage Purchase Scheduling Agreements 	F2179	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Print Scheduling Agreement	Manage Purchase Scheduling Agreements 	F2179	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Monitor Subcontracting Documents (Optional)	Monitor Subcontracting Documents 	F3095	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Transfer Posting	Post Goods Movement 	MIGO	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Create Outbound Delivery	Subcontracting Cockpit 	F2948	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Receive Goods from Subcontracting PO	Post Goods Receipt 	MIGO_GR	Project Manager (CPM)	SAP_BR_PROJECTMGR_COMMPRJ
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Pick and Post Goods Issue	Pick Outbound Delivery 	F0868	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Post Goods Receipt	Post Goods Receipt for Purchasing Document 	F0843	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Create Supplier Invoice	Create Supplier Invoice - Advanced 	MIRO	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Receive Goods from Subcontracting PO â€“ Components in Separate Document	Post Goods Movement 	MIGO	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Create Supplier Invoice	Create Supplier Invoice 	F0859	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2NX	Scheduling Agreement for Subcontracting Procurement	    Create Supplier Invoice	Create Supplier Invoice - Advanced 	MIRO	Asset Accountant	SAP_BR_AA_ACCOUNTANT
Sourcing and Procurement	Operational Procurement	2NY	Scheduling Agreement for Consignment Procurement	    Create Purchase Requisition	Create Purchase Requisition - Advanced 	ME51N	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NY	Scheduling Agreement for Consignment Procurement	    Convert Purchase Requisition to Scheduling Agreement	Create Scheduling Agreement 	ME31L	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NY	Scheduling Agreement for Consignment Procurement	    Create Scheduling Agreement	Manage Purchase Scheduling Agreements 	F2179	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NY	Scheduling Agreement for Consignment Procurement	    Approve Scheduling Agreement (Optional)	My Inbox - All Items 	F0862	Purchasing Manager	SAP_BR_PURCHASING_MANAGER
Sourcing and Procurement	Operational Procurement	2NY	Scheduling Agreement for Consignment Procurement	    Maintain Delivery Schedule	Manage Purchase Scheduling Agreements 	F2179	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NY	Scheduling Agreement for Consignment Procurement	    Print Scheduling Agreement	Manage Purchase Scheduling Agreements 	F2179	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2NY	Scheduling Agreement for Consignment Procurement	    Evaluate the Stock/Requirement Situation	Monitor Material Coverage (Deprecated) - Net / Individual Segments 	F2101	Material Planner - External Procurement	SAP_BR_MATL_PLNR_EXT_PROC
Sourcing and Procurement	Operational Procurement	2NY	Scheduling Agreement for Consignment Procurement	    Post Goods Receipt	Post Goods Receipt for Purchasing Document 	F0843	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Sourcing and Procurement	Operational Procurement	2NY	Scheduling Agreement for Consignment Procurement	    Transfer Posting from Vendor Consigned Stock to Own Stock	Transfer Stock - In-Plant 	F1061	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Sourcing and Procurement	Operational Procurement	2NY	Scheduling Agreement for Consignment Procurement	    Invoice Receipt from Consignment Withdrawal				
Sourcing and Procurement	Operational Procurement	2NY	Scheduling Agreement for Consignment Procurement	        Schedule Supplier Invoice Jobs	Schedule Supplier Invoice Jobs - Advanced 	F1683	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2NY	Scheduling Agreement for Consignment Procurement	    Check Supplier Invoice List (Optional)				
Sourcing and Procurement	Sourcing and Contract Management	2OQ	Integration to SAP Enterprise Contract Assembly     (2OQ)	    Create Legal Documents	Manage Legal Transactions 	F2310	Legal Counsel	SAP_BR_LEGAL_COUNSEL
Sourcing and Procurement	Sourcing and Contract Management	2OQ	Integration to SAP Enterprise Contract Assembly     (2OQ)	    Manage Legal Documents	Manage Legal Documents 	F2453	Legal Counsel	SAP_BR_LEGAL_COUNSEL
Sourcing and Procurement	Procurement Analytics	2QU	Analytics - Purchase Order Visibility and Procurement Spend     (2QU)	    Pre-built CDS Queries for Procurement Scenario	View Browser 	F2170	Analytics Specialist	SAP_BR_ANALYTICS_SPECIALIST
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	    Goods Related A/P Settlement Based on Supplier Invoices				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Create Supplier Condition Contract	Manage Condition Contracts - Supplier Rebates 	F6740	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Check Business Volume (Optional)	Display Business Volume - Condition Contracts 	WB2R_BUSVOL	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Delta Accruals Settlement (Optional)	Settle Condition Contracts 	WB2R_SV	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Check Settlement Document for Delta Accruals Settlement (Optional)	Manage Settlement Documents 	F3254	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Partial Settlement (Optional)	Settle Condition Contracts 	WB2R_SV	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Check Settlement Document for Partial Settlement (Optional)	Manage Settlement Documents 	F3254	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Final Settlement	Settle Condition Contracts 	WB2R_SV	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Check Settlement Document for Final Settlement Document (Optional)	Manage Settlement Documents 	F3254	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	    Service Related A/R Settlement Based on Supplier Invoices				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Create Supplier Condition Contract				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Delta Accruals Settlement (Optional)				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Partial Settlement (Optional)				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Final Settlement				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	    A/P and A/R Settlement Based on GR Material Documents				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Create Supplier Condition Contract	Manage Condition Contracts - Supplier Rebates 	F6740	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Delta Accruals Settlement (Optional)				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Partial Settlement (Optional)				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Final Settlement				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	    Two-Step Processing for Settlement				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Create Supplier Condition Contract				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Delta Accruals Settlement (Optional)				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Partial Settlement (Optional)				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Create Collective Documents from Partial Settlement (Optional)	Collect Settlement Documents 	WZRC	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Final Settlement				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Create Collective Documents from Final Settlement	Collect Settlement Documents 	WZRC	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	    Purchasing Rebate Processing with Workflow				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Create Supplier Condition Contract	Manage Condition Contracts - Supplier Rebates 	F6740	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Request Approval to Release Condition Contract	Manage Condition Contracts - Supplier Rebates 	F6740	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Release Supplier Condition Contract				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	            Trigger Rework of Condition Contract (Optional)	My Inbox - All Items 	F0862	Purchasing Manager	SAP_BR_PURCHASING_MANAGER
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	            Rework Condition Contract (Optional)	My Inbox - All Items 	F0862	Purchaser	SAP_BR_PURCHASER
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	            Release Supplier Condition Contract	My Inbox - All Items 	F0862	Purchasing Manager	SAP_BR_PURCHASING_MANAGER
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Delta Accruals Settlement (Optional)				
Sourcing and Procurement	Operational Procurement	2R7	Purchasing Rebate Processing	        Release Supplier Condition Contract for Settlement				
